1663423785 7 15 12 3 3 6 3 2 1 1 1 0 0
1663428927 7 15 12 4 3 6 3 2 1 1 1 0 0
1663432793 7 15 12 5 3 6 3 2 1 1 1 0 0
1663651019 7 16 12 5 3 6 3 2 1 1 1 0 0
1663715225 8 16 12 5 3 6 3 2 1 1 1 0 0
1663715453 9 16 12 5 3 6 3 2 1 1 1 0 0
1663715669 10 16 12 5 3 6 3 2 1 1 1 0 0
1663716361 11 16 12 5 3 6 3 2 1 1 1 0 0
1663735178 11 17 12 5 3 6 3 2 1 1 1 0 0
1664050276 12 17 12 5 3 6 3 2 1 1 1 0 0
1664057709 13 17 12 5 3 6 3 2 1 1 1 0 0
1664057969 14 17 12 5 3 6 3 2 1 1 1 0 0
1664058451 15 17 12 5 3 6 3 2 1 1 1 0 0
1664059703 15 17 13 5 3 6 3 2 1 1 1 0 0
1664127797 15 17 13 6 3 6 3 2 1 1 1 0 0
1664132423 15 17 13 6 3 6 3 2 2 1 1 0 0
1664132738 15 18 13 6 3 6 3 2 2 1 1 0 0
1664132814 15 19 13 6 3 6 3 2 2 1 1 0 0
1664142393 15 19 13 7 3 6 3 2 2 1 1 0 0
1664142433 15 19 13 8 3 6 3 2 2 1 1 0 0
1664279361 16 19 13 8 3 6 3 2 2 1 1 0 0
1664749030 16 19 13 9 3 6 3 2 2 1 1 0 0
1664750544 16 19 13 10 3 6 3 2 2 1 1 0 0
1664750877 16 19 13 11 3 6 3 2 2 1 1 0 0
1664750953 16 19 13 12 3 6 3 2 2 1 1 0 0
1664845355 16 20 13 12 3 6 3 2 2 1 1 0 0
1664845825 16 20 13 12 3 7 3 2 2 1 1 0 0
1667059526 17 20 13 12 3 7 3 2 2 1 1 0 0
1667060418 18 20 13 12 3 7 3 2 2 1 1 0 0
1667061671 19 20 13 12 3 7 3 2 2 1 1 0 0
1667061749 20 20 13 12 3 7 3 2 2 1 1 0 0
1667061774 21 20 13 12 3 7 3 2 2 1 1 0 0
1667337807 21 20 13 13 3 7 3 2 2 1 1 0 0
1667871676 22 20 13 13 3 7 3 2 2 1 1 0 0
1667873208 22 20 13 13 3 7 3 2 2 1 1 0 1
1667933515 22 20 13 13 4 7 3 2 2 1 1 0 1
1667937210 22 20 13 13 5 7 3 2 2 1 1 0 1
1667938070 22 20 13 13 6 7 3 2 2 1 1 0 1
1667939471 22 20 13 13 7 7 3 2 2 1 1 0 1
1667939509 22 20 13 13 8 7 3 2 2 1 1 0 1
1667939548 22 20 13 13 9 7 3 2 2 1 1 0 1
1668271107 22 20 13 13 9 7 3 2 2 1 1 1 1
